id,product_id/id,name/id,min_qty,delay
__data_import_.product_supplierinfo_346,product.product_product_noemis_346,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_347,product.product_product_noemis_347,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_348,product.product_product_noemis_348,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_349,product.product_product_noemis_349,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_350,product.product_product_noemis_350,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_351,product.product_product_noemis_351,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_352,product.product_product_noemis_352,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_353,product.product_product_noemis_353,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_354,product.product_product_noemis_354,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_355,product.product_product_noemis_355,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_356,product.product_product_noemis_356,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_357,product.product_product_noemis_357,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_358,product.product_product_noemis_358,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_359,product.product_product_noemis_359,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_360,product.product_product_noemis_360,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_361,product.product_product_noemis_361,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_362,product.product_product_noemis_362,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_363,product.product_product_noemis_363,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_364,product.product_product_noemis_364,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_365,product.product_product_noemis_365,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_366,product.product_product_noemis_366,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_367,product.product_product_noemis_367,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_368,product.product_product_noemis_368,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_369,product.product_product_noemis_369,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_370,product.product_product_noemis_370,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_371,product.product_product_noemis_371,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_372,product.product_product_noemis_372,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_373,product.product_product_noemis_373,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_374,product.product_product_noemis_374,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_375,product.product_product_noemis_375,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_376,product.product_product_noemis_376,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_377,product.product_product_noemis_377,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_378,product.product_product_noemis_378,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_379,product.product_product_noemis_379,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_380,product.product_product_noemis_380,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_381,product.product_product_noemis_381,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_382,product.product_product_noemis_382,base.partner_noemis_suppl_00073,0,1
__data_import_.product_supplierinfo_383,product.product_product_noemis_383,base.partner_noemis_suppl_00073,0,1
