id,default_code,name,description,purchase_price,list_price,standard_price,track_outgoing,track_production,track_incoming,categ_id/id,tag_ids/id,uom_id/id,uom_po_id/id,uos_id/id,type,sale_ok,purchase_ok,cost_method,procure_method,supply_method,valuation,active
product.product_product_noemis_125,IMP1110-1ERS,"PELCO,Mini Dome IP sarix POE 2MP IP sarix env 30ips pendant",,487.66,936,0,True,True,True,product.product_category_ipb_19,"__data_import_.product_tag_14,__data_import_.product_tag_36,__data_import_.product_tag_1",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_126,IMP219-1ERS,"PELCO,Mini Dome IP Sarix POE ou 24v env 2MP IP sarix env 30ips j/n en saillie",,638.62,1225,0,True,True,True,product.product_category_ipb_19,"__data_import_.product_tag_14,__data_import_.product_tag_36,__data_import_.product_tag_1",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_127,IMP319-1ERS,"PELCO,Mini Dome IP Sarix POE ou 24v env 3MP IP sarix env 30ips j/n en saillie",,617.16,1184,0,True,True,True,product.product_category_ipb_19,"__data_import_.product_tag_14,__data_import_.product_tag_36,__data_import_.product_tag_1",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_128,EH14-3,"PELCO,Caisson étanche IP66 alim 230V plage étandue de température aec vitre Mega pixel, fourni sans support",,78.44,151,0,True,True,True,product.product_category_ipb_19,__data_import_.product_tag_13,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_129,EH16-8PMTS,"PELCO,Caisson étanche IP66 alim alim POE vitre Mega pixel,",,204.98,393,0,True,True,True,product.product_category_ipb_19,__data_import_.product_tag_13,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_130,EH16-3MTS,"PELCO,Caisson étanche IP66 alim 230V viter Mega pixel",,135.42,260,0,True,True,True,product.product_category_ipb_19,__data_import_.product_tag_13,product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_131,AV8185CO,"ARECONT,camera panoramique 8MP couleur  180°",,,2238,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_132,AV8185CO-HB,"ARECONT,camera panoramique 8MP couleur  180° chauffée ventilée",,,2438,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_133,AV8185DN,"ARECONT,camera panoramique 8MP couleur  180°  jour nuit",,,2398,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_134,AV8185DN-HB,"ARECONT,camera panoramique 8MP couleur  180° chauffée ventilée jour nuit",,,2598,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_135,AV8365CO,"ARECONT,camera panoramique 8MP couleur  360°",,,2238,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_136,AV8365CO-HB,"ARECONT,camera panoramique 8MP couleur  360° chauffée ventilée",,,2438,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_137,AV8365DN,"ARECONT,camera panoramique 8MP couleur  360°  jour nuit",,,2398,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_138,AV8365DN-HB,"ARECONT,camera panoramique 8MP couleur  360° chauffée ventilée jour nuit",,,2598,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_139,AV20185CO,"ARECONT,camera panoramique 20MP couleur  180° chauffée ventilée",,,2798,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_140,AV20185CO-HB,"ARECONT,camera panoramique 20MP couleur  180°  jour nuit chauffée ventilée",,,2998,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_141,AV20185DN,"ARECONT,camera panoramique 20MP couleur  180°  jour nuit",,,2898,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_142,AV20185DN-HB,"ARECONT,camera panoramique 20MP couleur  180° jour nuit chauffée ventilée",,,3098,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_143,AV20365CO,"ARECONT,camera panoramique 20MP couleur  360° ",,,2798,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_144,AV20365CO-HB,"ARECONT,camera panoramique 20MP couleur  360°  chauffée ventilée",,,2998,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_145,AV20365DN,"ARECONT,camera panoramique 20MP couleur  360° chauffée ventilée jour nuit",,,2898,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_146,AV20365DN-HB,"ARECONT,camera panoramique 20MP couleur  360° chauffée ventilée jour nuit",,,3098,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_147,AV12186DN,"ARECONT,camera panoramique 12MP couleur  180° jour nuit gestion contre jour ",,,2598,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_148,AV40185DN,"ARECONT,camera panoramique 40MP couleur  180° jour nuit ",,,3300,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_149,AV40185DN-HB,"ARECONT,camera panoramique 40MP couleur  180° jour nuit chauffée ventilée",,,3500,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_14,__data_import_.product_tag_44,__data_import_.product_tag_35",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_150,SV-WMT,"ARECONT,support mural pendant et protection pour 8MP et 20MP",,,160,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_13,__data_import_.product_tag_55",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_151,SV-CMT,"ARECONT,support mural pendant et protection pour 8MP et 20MP",,,230,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_13,__data_import_.product_tag_55",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_152,SV-FMA,"ARECONT,Adaptateur montage encastré",,41.3896,100,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_13,__data_import_.product_tag_55",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_153,SV-EBA,"ARECONT,Electrical Box Adapter Plate for SV-WMT, MD-WMT2, HSG2-WMT and MegaView™",,13.244672,32,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_13,__data_import_.product_tag_55",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_154,SV-JBA,"ARECONT,Junction Box Adapter for SV-WMT, MD-WMT2, HSG2-WMT and MegaView™",,45.52856,110,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_13,__data_import_.product_tag_55",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_155,MD-PMA,"ARECONT,support mat pour SV-WMT",,37.25064,90,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_13,__data_import_.product_tag_55",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_156,MD-CRMA,"ARECONT,support d'angle pour SV-WMT ",,37.25064,90,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_13,__data_import_.product_tag_55",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_157,MD-EBA,"ARECONT,Electrical Box Adapter Plate for MegaDome® (surface mount)",,8.27792,20,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_13,__data_import_.product_tag_55",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_158,MD-JBA,"ARECONT,Junction Box Adapter for MD-CMT MegaDome® Pendant Mount",,40.561808,98,0,True,True,True,product.product_category_ipb_2,"__data_import_.product_tag_13,__data_import_.product_tag_55",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_159,XPESBL,XProtect Essentiel Licence de base serveur + 2 licences caméras,XProtect Essential Base License (includes 2 camera licenses and 1 year SUP),,79,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_160,XPESCL,XProtect Essentiel Licence caméras,XProtect Essential Camera License,,39,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_161,YXPESBL,SUP 1 an XProtect Essentiel Licence de base serveur,One year SUP for XProtect Essential Base License (includes SUP for two camera licenses),,15,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_162,YXPESCL,SUP 1 an XProtect Essentiel Licence caméra,One year SUP for XProtect Essential Camera License,,8,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_163,DXPESBL,SUP 1 jour Xprotect Essentiel pour license de base serveur,"One day SUP for XProtect Essential Base License, single day purchase",,0.05,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_164,Y2XPESBL,SUP 2 ans XProtect Essentiel Licence de base serveur,Two years SUP for XProtect Essential Base License (includes SUP for two camera licenses),,24,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_165,Y3XPESBL,SUP 3 ans XProtect Essentiel Licence de base serveur,Three years SUP for XProtect Essential Base License (includes SUP for two camera licenses),,31,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_166,Y4XPESBL,SUP 4 ans XProtect Essentiel Licence de base serveur,Four years SUP for XProtect Essential Base License (includes SUP for two camera licenses),,42,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_167,Y5XPESBL,SUP 5 ans XProtect Essentiel Licence de base serveur,Five years SUP for XProtect Essential Base License (includes SUP for two camera licenses),,48,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_168,Y3OIXPESBL,SUP opt in 3 ans pour Xprotect essentiel license de base serveur,Three years opt-in SUP for XProtect Essential Base License (includes SUP for two camera licenses),,43,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_169,DXPESCL,SUP 1 jour Xprotect Essentiel pour license camera,"One day SUP for XProtect Essential Camera License, single day purchase",,0.03,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_170,Y2XPESCL,SUP 2 ans XProtect Essentiel Licence camera,Two years SUP for XProtect Essential Camera License,,12,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_171,Y3XPESCL,SUP 3 ans XProtect Essentiel Licence camera,Three years SUP for XProtect Essential Camera License,,16,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_172,Y4XPESCL,SUP 4 ans XProtect Essentiel Licence camera,Four years SUP for XProtect Essential Camera License,,21,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_173,Y5XPESCL,SUP 5 ans XProtect Essentiel Licence camera,Five years SUP for XProtect Essential Camera License,,24,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_174,Y3OIXPESCL,SUP opt in 3 ans pour Xprotect essentiel license camera,Three years opt-in SUP for XProtect Essential Camera License,,22,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_64",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_175,XPEXBL,XProtect Express Licence de base serveur + 2 licences caméras,XProtect Express Base License (includes 2 camera licenses and 1 year SUP),,499,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_176,XPEXCL,XProtect  Express Licence caméras,XProtect Express Camera License,,149,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_177,YXPEXBL,SUP 1 an XProtect  Express Licence de base serveur,One year SUP for XProtect Express Base License (includes SUP for two camera licenses),,90,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_178,YXPEXCL,SUP 1 an XProtect  Express Licence caméra,One year SUP for XProtect Express Camera License,,27,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_179,DXPEXBL,SUP 1 jour Xprotect  Express pour license de base serveur,"One day SUP for XProtect Express Base License, single day purchase",,0.25,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_180,Y2XPEXBL,SUP 2 ans XProtect  Express Licence de base serveur,Two years SUP for XProtect Express Base License (includes SUP for two camera licenses),,150,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_181,Y3XPEXBL,SUP 3 ans XProtect  Express Licence de base serveur,Three years SUP for XProtect Express Base License (includes SUP for two camera licenses),,195,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_182,Y4XPEXBL,SUP 4 ans XProtect  Express Licence de base serveur,Four years SUP for XProtect Express Base License (includes SUP for two camera licenses),,260,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_183,Y5XPEXBL,SUP 5 ans XProtect  Express Licence de base serveur,Five years SUP for XProtect Express Base License (includes SUP for two camera licenses),,300,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_184,Y3OIXPEXBL,SUP opt in 3 ans pour Xprotect  Express license de base serveur,Three years opt-in SUP for XProtect Express Base License (includes SUP for two camera licenses),,270,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_185,DXPEXCL,SUP 1 jour Xprotect  Express pour license camera,"One day SUP for XProtect Express Camera License, single day purchase",,0.08,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_186,Y2XPEXCL,SUP 2 ans XProtect Express Licence camera,Two years SUP for XProtect Express Camera License,,45,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_187,Y3XPEXCL,SUP 3 ans XProtect  Express Licence camera,Three years SUP for XProtect Express Camera License,,59,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_188,Y4XPEXCL,SUP 4 ans XProtect  Express Licence camera,Four years SUP for XProtect Express Camera License,,78,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_189,Y5XPEXCL,SUP 5 ans XProtect  Express Licence camera,Five years SUP for XProtect Express Camera License,,90,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_190,Y3OIXPEXCL,SUP opt in 3 ans pour Xprotect  Express license camera,Three years opt-in SUP for XProtect Express Camera License,,81,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_66",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_191,XPPBL,XProtect Proffesionnel Licence de base serveur + 2 licences caméras,XProtect Professional Base License,,499,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_192,XPPCL,XProtect Professionnel Licence caméras,XProtect Professional Camera License,,149,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_193,YXPPBL,SUP 1 an XProtect Professionnel Licence de base serveur,One year SUP for XProtect Professional Base License,,90,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_194,YXPPCL,SUP 1 an XProtect Professionnel Licence caméra,One year SUP for XProtect Professional Camera License,,27,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_195,DXPPBL,SUP 1 jour Xprotect Professionnel pour license de base serveur,"One day SUP for XProtect Professional Base License, single day purchase",,0.25,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_196,Y2XPPBL,SUP 2 ans XProtect Professionnel Licence de base serveur,Two years SUP for XProtect Professional Base License,,150,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_197,Y3XPPBL,SUP 3 ans XProtect Professionnel Licence de base serveur,Three years SUP for XProtect Professional Base License,,195,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_198,Y4XPPBL,SUP 4 ans XProtect Professionnel Licence de base serveur,Four years SUP for XProtect Professional Base License,,260,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_199,Y5XPPBL,SUP 5 ans XProtect Professionnel Licence de base serveur,Five years SUP for XProtect Professional Base License,,300,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_200,Y3OIXPPBL,SUP opt in 3 ans pour Xprotect Professionnel license de base serveur,Three years opt-in SUP for XProtect Professional Base License,,270,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_201,DXPPCL,SUP 1 jour Xprotect Essentiel pour license camera,"One day SUP for XProtect Professional Camera License, single day purchase",,0.08,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_202,Y2XPPCL,SUP 2 ans XProtect Professionnel Licence camera,Two years SUP for XProtect Professional Camera License,,45,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_203,Y3XPPCL,SUP 3 ans XProtect Professionnel Licence camera,Three years SUP for XProtect Professional Camera License,,59,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
product.product_product_noemis_204,Y4XPPCL,SUP 4 ans XProtect Professionnel Licence camera,Four years SUP for XProtect Professional Camera License,,78,0,True,True,True,product.product_category_ipb_14,"__data_import_.product_tag_61,__data_import_.product_tag_67",product.product_uom_unit,product.product_uom_unit,product.product_uom_unit,product,true,true,average,make_to_stock,buy,manual_periodic,true
